gene1,gene2,weight
ARPP19,APC,3.8132025001486136
ARPP19,CAST,5.608332057753417
ARPP19,CP,5.168091068774947
ARPP19,ENPP1,4.513659325855015
ARPP19,GBP2,4.383500663013308
ARPP19,LPXN,4.550852318020945
ARPP19,RBP1,4.480405164702701
ARPP19,RPS6KB1,5.637873937791377
ARPP19,RRP8,5.061592495745641
ARPP19,SCMH1,3.3562635159489353
ARPP19,SUPT16H,3.3291566375500046
ARPP19,SUPT4H1,4.664201394972571
ARPP19,TBX2,5.466031759849544
ASAH1,ASAH1,3.3919535977841186
ASAH1,GNAZ,3.0596756498050675
ASAH1,IL2RB,3.4170483114028984
ASAH1,SOCS4,5.160306890447183
ASB6,PSMB5,3.535715362595616
ASB7,PSMA1,4.513230209700465
ASCC3,ASCC3,4.3816138835435465
ASF1B,PSMB2,4.9315521872751935
ASF1B,PSMD2,5.254776672391918
ASF1B,RPL7,3.906707097262985
ASH1L,ZNF561,3.52416888402926
