gene1,gene2
TMEM242,ROBO1
TMEM242,RPL39L
TMEM242,RTL8C
TMEM242,RUSC2
TMEM242,S1PR2
TMEM242,SATB2
TMEM242,SCD5
TMEM242,SDC3
TMEM242,SEMA4F
TMEM242,SEMA7A
TMEM242,SEPTIN6
TMEM242,SGCE
TMEM242,SH3BP5
TMEM242,SIRT4
TMEM242,SIX1
TMEM242,SLC12A5
TMEM242,SLC30A4
TMEM242,SLC4A3
TMEM242,SLC6A9
TMEM242,SLCO3A1
TMEM242,SMO
TMEM242,SNRPN
TMEM242,SNTA1
TMEM242,SNX10
TMEM242,SOAT1
TMEM242,SOCS2
TMEM242,SOCS3
TMEM242,SOGA1
TMEM242,SPART
TMEM242,SPHK1
TMEM242,STARD13
TMEM242,STC2
TMEM242,STOM
TMEM242,SYDE1
TMEM242,SYNGR1
TMEM242,SYNM
TMEM242,TBKBP1
TMEM242,TCEA2
TMEM242,TIAM1
TMEM242,TMEM45A
TMEM242,TNFAIP3
TMEM242,TPST1
TMEM242,TRMT12
TMEM242,TRPC1
TMEM242,TTC28
TMEM242,TUSC3
TMEM242,UBE2L6
TMEM242,WHRN
TMEM242,WIPF1
TMEM242,WNT3
TMEM242,WWC3
TMEM242,WWTR1
TMEM242,ZBTB10
TMEM242,ZCCHC24
TMEM242,ZFP30
TMEM242,ZFP37
TMEM242,ZNF134
TMEM242,ZNF287
TMEM242,ZNF304
TMEM242,ZNF345
TMEM242,ZNF362
TMEM242,ZNF462
TMEM242,ZNF512B
TMEM242,ZNF528
TMEM242,ZNF529
TMEM242,ZNF549
TMEM242,ZNF583
TMEM242,ZNF606
TMEM242,ZNF654
TMEM242,ZNF658
TMEM242,ZXDB
TOMM70,AASS
TOMM70,ABCA3
TOMM70,ADA
TOMM70,ADCY7
TOMM70,ADCY9
TOMM70,ADGRL1
TOMM70,AHNAK2
TOMM70,AKT3
TOMM70,ANKRD6
TOMM70,ANTXR1
TOMM70,APBB1
TOMM70,APOBEC3C
TOMM70,APOBEC3F
TOMM70,ARAP3
TOMM70,ARHGEF10
TOMM70,ARL4C
TOMM70,ARSB
TOMM70,ATP10D
TOMM70,ATP8B2
TOMM70,B3GALNT1
TOMM70,BASP1
TOMM70,BCAT1
TOMM70,BEX3
TOMM70,BHLHB9
TOMM70,CALD1
TOMM70,CBR3
TOMM70,CBS
TOMM70,CCDC88A
TOMM70,CD83
TOMM70,CDK14
TOMM70,CDKL3
TOMM70,CERS4
TOMM70,CHN1
TOMM70,CHST10
TOMM70,CHST11
TOMM70,CHST15
TOMM70,CLEC2D
TOMM70,CLTCL1
TOMM70,CNTLN
TOMM70,CNTNAP1
TOMM70,COL6A1
TOMM70,COL7A1
TOMM70,CPLANE1
TOMM70,CPPED1
TOMM70,CSF1
TOMM70,CSRP2
TOMM70,CTSF
TOMM70,CYBRD1
TOMM70,DIPK1A
TOMM70,DLG4
TOMM70,DNAJC6
TOMM70,DPF1
TOMM70,DRAM1
TOMM70,DTX3
TOMM70,DUSP10
TOMM70,DYRK3
TOMM70,DZIP1
TOMM70,EGFL7
TOMM70,EHD3
TOMM70,ELOVL5
TOMM70,EPDR1
TOMM70,ERO1B
TOMM70,ETNK2
TOMM70,EVC
TOMM70,EXOC6B
TOMM70,FADS2
TOMM70,FAM169A
TOMM70,FAM171A1
TOMM70,FAM234B
TOMM70,FBLN1
TOMM70,FBXL2
TOMM70,FERMT2
TOMM70,FGD1
TOMM70,FGFR1
TOMM70,FHOD3
TOMM70,FKBP1B
TOMM70,FOXD1
TOMM70,FSCN1
TOMM70,FSTL1
TOMM70,FUZ
TOMM70,FZD1
TOMM70,FZD2
TOMM70,GABBR1
TOMM70,GALC
TOMM70,GAMT
TOMM70,GAS6
TOMM70,GDAP1
TOMM70,GDF11
TOMM70,GJC1
TOMM70,GPR161
TOMM70,GPSM1
TOMM70,GSDME
TOMM70,GSTM2
TOMM70,GSTM3
TOMM70,GSTM4
TOMM70,HDAC9
TOMM70,HDGFL3
TOMM70,HEG1
TOMM70,HLTF
TOMM70,HOMER2
TOMM70,HSD17B6
TOMM70,ID3
TOMM70,IFI16
TOMM70,IGFBP3
TOMM70,IL27RA
TOMM70,ITGA5
TOMM70,ITPR1
TOMM70,JAK2
TOMM70,JAZF1
TOMM70,KAT2B
TOMM70,KCNN4
TOMM70,KDM4D
TOMM70,KLF7
TOMM70,KLF9
TOMM70,LHFPL6
TOMM70,LIMD2
TOMM70,LOXL2
TOMM70,LRP3
TOMM70,LRP4
TOMM70,LYN
TOMM70,LYRM9
TOMM70,LYST
TOMM70,MAGEH1
TOMM70,MAP1B
TOMM70,MAP9
TOMM70,MAPK11
TOMM70,MBOAT2
TOMM70,MDFIC
TOMM70,MICB
TOMM70,MPDZ
TOMM70,MPP1
TOMM70,MPP2
TOMM70,MR1
TOMM70,MVB12B
TOMM70,MXRA7
TOMM70,MYBL1
TOMM70,MYO5A
TOMM70,NAT1
TOMM70,NAV2
TOMM70,NBEA
TOMM70,NFATC1
TOMM70,NINL
TOMM70,NR3C1
TOMM70,NRP2
TOMM70,NT5M
TOMM70,OBSL1
TOMM70,OGFRL1
TOMM70,OSMR
TOMM70,OXCT1
TOMM70,P2RX5
TOMM70,PARVB
TOMM70,PCDHGC3
TOMM70,PDK3
TOMM70,PEG10
TOMM70,PGBD1
TOMM70,PIK3CD
TOMM70,PKIG
TOMM70,PLAU
TOMM70,PLEKHO1
TOMM70,PSMB9
TOMM70,PSTPIP2
TOMM70,PTPRG
TOMM70,PTPRS
TOMM70,PTPRU
TOMM70,PXK
TOMM70,QKI
TOMM70,RAB31
TOMM70,RAB3IL1
TOMM70,RASSF8
TOMM70,RECK
TOMM70,RGS20
TOMM70,RGS9
TOMM70,RIN3
TOMM70,ROBO1
TOMM70,RPL39L
TOMM70,RTL8C
TOMM70,RUSC2
TOMM70,S1PR2
TOMM70,SATB2
TOMM70,SCD5
TOMM70,SDC3
TOMM70,SEMA4F
TOMM70,SEMA7A
TOMM70,SEPTIN6
TOMM70,SGCE
TOMM70,SH3BP5
TOMM70,SIRT4
TOMM70,SIX1
TOMM70,SLC12A5
TOMM70,SLC30A4
TOMM70,SLC4A3
TOMM70,SLC6A9
TOMM70,SLCO3A1
TOMM70,SMO
TOMM70,SNRPN
TOMM70,SNTA1
TOMM70,SNX10
TOMM70,SOAT1
TOMM70,SOCS2
TOMM70,SOCS3
TOMM70,SOGA1
TOMM70,SPART
TOMM70,SPHK1
TOMM70,STARD13
TOMM70,STC2
TOMM70,STOM
TOMM70,SYDE1
TOMM70,SYNGR1
TOMM70,SYNM
TOMM70,TBKBP1
TOMM70,TCEA2
TOMM70,TIAM1
TOMM70,TMEM45A
TOMM70,TNFAIP3
TOMM70,TPST1
TOMM70,TRMT12
TOMM70,TRPC1
TOMM70,TTC28
TOMM70,TUSC3
TOMM70,UBE2L6
TOMM70,WHRN
TOMM70,WIPF1
TOMM70,WNT3
TOMM70,WWC3
TOMM70,WWTR1
TOMM70,ZBTB10
TOMM70,ZCCHC24
TOMM70,ZFP30
TOMM70,ZFP37
TOMM70,ZNF134
TOMM70,ZNF287
TOMM70,ZNF304
TOMM70,ZNF345
TOMM70,ZNF362
TOMM70,ZNF462
TOMM70,ZNF512B
TOMM70,ZNF528
TOMM70,ZNF529
TOMM70,ZNF549
TOMM70,ZNF583
TOMM70,ZNF606
TOMM70,ZNF654
TOMM70,ZNF658
TOMM70,ZXDB
TOP3A,AASS
TOP3A,ABCA3
TOP3A,ADA
TOP3A,ADCY7
TOP3A,ADCY9
TOP3A,ADGRL1
TOP3A,AHNAK2
TOP3A,AKT3
TOP3A,ANKRD6
TOP3A,ANTXR1
TOP3A,APBB1
TOP3A,APOBEC3C
TOP3A,APOBEC3F
TOP3A,ARAP3
TOP3A,ARHGEF10
TOP3A,ARL4C
TOP3A,ARSB
TOP3A,ATP10D
TOP3A,ATP8B2
TOP3A,B3GALNT1
TOP3A,BASP1
TOP3A,BCAT1
TOP3A,BEX3
TOP3A,BHLHB9
TOP3A,CALD1
TOP3A,CBR3
TOP3A,CBS
TOP3A,CCDC88A
TOP3A,CD83
TOP3A,CDK14
TOP3A,CDKL3
TOP3A,CERS4
TOP3A,CHN1
TOP3A,CHST10
TOP3A,CHST11
TOP3A,CHST15
TOP3A,CLEC2D
TOP3A,CLTCL1
TOP3A,CNTLN
TOP3A,CNTNAP1
TOP3A,COL6A1
TOP3A,COL7A1
TOP3A,CPLANE1
TOP3A,CPPED1
TOP3A,CSF1
TOP3A,CSRP2
TOP3A,CTSF
TOP3A,CYBRD1
TOP3A,DIPK1A
TOP3A,DLG4
TOP3A,DNAJC6
TOP3A,DPF1
TOP3A,DRAM1
TOP3A,DTX3
TOP3A,DUSP10
TOP3A,DYRK3
TOP3A,DZIP1
TOP3A,EGFL7
TOP3A,EHD3
TOP3A,ELOVL5
TOP3A,EPDR1
TOP3A,ERO1B
TOP3A,ETNK2
TOP3A,EVC
TOP3A,EXOC6B
TOP3A,FADS2
TOP3A,FAM169A
TOP3A,FAM171A1
TOP3A,FAM234B
TOP3A,FBLN1
TOP3A,FBXL2
TOP3A,FERMT2
TOP3A,FGD1
TOP3A,FGFR1
TOP3A,FHOD3
TOP3A,FKBP1B
TOP3A,FOXD1
TOP3A,FSCN1
TOP3A,FSTL1
TOP3A,FUZ
TOP3A,FZD1
TOP3A,FZD2
TOP3A,GABBR1
TOP3A,GALC
TOP3A,GAMT
TOP3A,GAS6
TOP3A,GDAP1
TOP3A,GDF11
TOP3A,GJC1
TOP3A,GPR161
TOP3A,GPSM1
TOP3A,GSDME
TOP3A,GSTM2
TOP3A,GSTM3
TOP3A,GSTM4
TOP3A,HDAC9
TOP3A,HDGFL3
TOP3A,HEG1
TOP3A,HLTF
TOP3A,HOMER2
TOP3A,HSD17B6
TOP3A,ID3
TOP3A,IFI16
TOP3A,IGFBP3
TOP3A,IL27RA
TOP3A,ITGA5
TOP3A,ITPR1
TOP3A,JAK2
TOP3A,JAZF1
TOP3A,KAT2B
TOP3A,KCNN4
TOP3A,KDM4D
TOP3A,KLF7
TOP3A,KLF9
TOP3A,LHFPL6
TOP3A,LIMD2
TOP3A,LOXL2
TOP3A,LRP3
TOP3A,LRP4
TOP3A,LYN
TOP3A,LYRM9
TOP3A,LYST
TOP3A,MAGEH1
TOP3A,MAP1B
TOP3A,MAP9
TOP3A,MAPK11
TOP3A,MBOAT2
TOP3A,MDFIC
TOP3A,MICB
TOP3A,MPDZ
TOP3A,MPP1
TOP3A,MPP2
TOP3A,MR1
TOP3A,MVB12B
TOP3A,MXRA7
TOP3A,MYBL1
TOP3A,MYO5A
TOP3A,NAT1
TOP3A,NAV2
TOP3A,NBEA
TOP3A,NFATC1
TOP3A,NINL
TOP3A,NR3C1
TOP3A,NRP2
TOP3A,NT5M
TOP3A,OBSL1
TOP3A,OGFRL1
TOP3A,OSMR
TOP3A,OXCT1
TOP3A,P2RX5
TOP3A,PARVB
TOP3A,PCDHGC3
TOP3A,PDK3
TOP3A,PEG10
TOP3A,PGBD1
TOP3A,PIK3CD
TOP3A,PKIG
TOP3A,PLAU
TOP3A,PLEKHO1
TOP3A,PSMB9
TOP3A,PSTPIP2
TOP3A,PTPRG
TOP3A,PTPRS
TOP3A,PTPRU
TOP3A,PXK
TOP3A,QKI
TOP3A,RAB31
TOP3A,RAB3IL1
TOP3A,RASSF8
TOP3A,RECK
TOP3A,RGS20
TOP3A,RGS9
TOP3A,RIN3
TOP3A,ROBO1
TOP3A,RPL39L
TOP3A,RTL8C
TOP3A,RUSC2
TOP3A,S1PR2
TOP3A,SATB2
TOP3A,SCD5
TOP3A,SDC3
TOP3A,SEMA4F
TOP3A,SEMA7A
TOP3A,SEPTIN6
TOP3A,SGCE
TOP3A,SH3BP5
TOP3A,SIRT4
TOP3A,SIX1
TOP3A,SLC12A5
TOP3A,SLC30A4
TOP3A,SLC4A3
TOP3A,SLC6A9
TOP3A,SLCO3A1
TOP3A,SMO
TOP3A,SNRPN
TOP3A,SNTA1
TOP3A,SNX10
TOP3A,SOAT1
TOP3A,SOCS2
TOP3A,SOCS3
TOP3A,SOGA1
TOP3A,SPART
TOP3A,SPHK1
TOP3A,STARD13
TOP3A,STC2
TOP3A,STOM
TOP3A,SYDE1
TOP3A,SYNGR1
TOP3A,SYNM
TOP3A,TBKBP1
TOP3A,TCEA2
TOP3A,TIAM1
TOP3A,TMEM45A
TOP3A,TNFAIP3
TOP3A,TPST1
TOP3A,TRMT12
TOP3A,TRPC1
TOP3A,TTC28
TOP3A,TUSC3
TOP3A,UBE2L6
TOP3A,WHRN
TOP3A,WIPF1
TOP3A,WNT3
TOP3A,WWC3
TOP3A,WWTR1
TOP3A,ZBTB10
TOP3A,ZCCHC24
TOP3A,ZFP30
TOP3A,ZFP37
TOP3A,ZNF134
TOP3A,ZNF287
TOP3A,ZNF304
TOP3A,ZNF345
TOP3A,ZNF362
TOP3A,ZNF462
TOP3A,ZNF512B
TOP3A,ZNF528
TOP3A,ZNF529
TOP3A,ZNF549
TOP3A,ZNF583
TOP3A,ZNF606
TOP3A,ZNF654
TOP3A,ZNF658
TOP3A,ZXDB
TRIB1,AASS
TRIB1,ABCA3
TRIB1,ADA
TRIB1,ADCY7
TRIB1,ADCY9
TRIB1,ADGRL1
TRIB1,AHNAK2
TRIB1,AKT3
TRIB1,ANKRD6
TRIB1,ANTXR1
TRIB1,APBB1
TRIB1,APOBEC3C
TRIB1,APOBEC3F
TRIB1,ARAP3
TRIB1,ARHGEF10
TRIB1,ARL4C
TRIB1,ARSB
TRIB1,ATP10D
TRIB1,ATP8B2
TRIB1,B3GALNT1
TRIB1,BASP1
TRIB1,BCAT1
TRIB1,BEX3
TRIB1,BHLHB9
TRIB1,CALD1
TRIB1,CBR3
TRIB1,CBS
TRIB1,CCDC88A
TRIB1,CD83
TRIB1,CDK14
TRIB1,CDKL3
TRIB1,CERS4
TRIB1,CHN1
TRIB1,CHST10
TRIB1,CHST11
TRIB1,CHST15
TRIB1,CLEC2D
TRIB1,CLTCL1
TRIB1,CNTLN
TRIB1,CNTNAP1
TRIB1,COL6A1
TRIB1,COL7A1
TRIB1,CPLANE1
TRIB1,CPPED1
TRIB1,CSF1
TRIB1,CSRP2
TRIB1,CTSF
TRIB1,CYBRD1
TRIB1,DIPK1A
TRIB1,DLG4
TRIB1,DNAJC6
TRIB1,DPF1
TRIB1,DRAM1
TRIB1,DTX3
TRIB1,DUSP10
TRIB1,DYRK3
TRIB1,DZIP1
TRIB1,EGFL7
TRIB1,EHD3
TRIB1,ELOVL5
TRIB1,EPDR1
TRIB1,ERO1B
TRIB1,ETNK2
TRIB1,EVC
TRIB1,EXOC6B
TRIB1,FADS2
TRIB1,FAM169A
TRIB1,FAM171A1
TRIB1,FAM234B
TRIB1,FBLN1
TRIB1,FBXL2
TRIB1,FERMT2
TRIB1,FGD1
TRIB1,FGFR1
TRIB1,FHOD3
TRIB1,FKBP1B
TRIB1,FOXD1
TRIB1,FSCN1
TRIB1,FSTL1
TRIB1,FUZ
TRIB1,FZD1
TRIB1,FZD2
TRIB1,GABBR1
TRIB1,GALC
TRIB1,GAMT
TRIB1,GAS6
TRIB1,GDAP1
TRIB1,GDF11
TRIB1,GJC1
TRIB1,GPR161
TRIB1,GPSM1
TRIB1,GSDME
TRIB1,GSTM2
TRIB1,GSTM3
TRIB1,GSTM4
TRIB1,HDAC9
TRIB1,HDGFL3
TRIB1,HEG1
TRIB1,HLTF
TRIB1,HOMER2
TRIB1,HSD17B6
TRIB1,ID3
TRIB1,IFI16
TRIB1,IGFBP3
TRIB1,IL27RA
TRIB1,ITGA5
TRIB1,ITPR1
TRIB1,JAK2
TRIB1,JAZF1
TRIB1,KAT2B
TRIB1,KCNN4
TRIB1,KDM4D
TRIB1,KLF7
TRIB1,KLF9
TRIB1,LHFPL6
TRIB1,LIMD2
TRIB1,LOXL2
TRIB1,LRP3
TRIB1,LRP4
TRIB1,LYN
TRIB1,LYRM9
TRIB1,LYST
TRIB1,MAGEH1
TRIB1,MAP1B
TRIB1,MAP9
TRIB1,MAPK11
TRIB1,MBOAT2
TRIB1,MDFIC
TRIB1,MICB
TRIB1,MPDZ
TRIB1,MPP1
TRIB1,MPP2
TRIB1,MR1
TRIB1,MVB12B
TRIB1,MXRA7
TRIB1,MYBL1
TRIB1,MYO5A
TRIB1,NAT1
TRIB1,NAV2
TRIB1,NBEA
TRIB1,NFATC1
TRIB1,NINL
TRIB1,NR3C1
TRIB1,NRP2
TRIB1,NT5M
TRIB1,OBSL1
TRIB1,OGFRL1
TRIB1,OSMR
TRIB1,OXCT1
TRIB1,P2RX5
TRIB1,PARVB
TRIB1,PCDHGC3
TRIB1,PDK3
TRIB1,PEG10
TRIB1,PGBD1
TRIB1,PIK3CD
TRIB1,PKIG
TRIB1,PLAU
TRIB1,PLEKHO1
TRIB1,PSMB9
TRIB1,PSTPIP2
TRIB1,PTPRG
TRIB1,PTPRS
TRIB1,PTPRU
TRIB1,PXK
TRIB1,QKI
TRIB1,RAB31
TRIB1,RAB3IL1
TRIB1,RASSF8
TRIB1,RECK
TRIB1,RGS20
TRIB1,RGS9
TRIB1,RIN3
TRIB1,ROBO1
TRIB1,RPL39L
TRIB1,RTL8C
TRIB1,RUSC2
TRIB1,S1PR2
TRIB1,SATB2
TRIB1,SCD5
TRIB1,SDC3
TRIB1,SEMA4F
TRIB1,SEMA7A
TRIB1,SEPTIN6
TRIB1,SGCE
TRIB1,SH3BP5
TRIB1,SIRT4
TRIB1,SIX1
TRIB1,SLC12A5
TRIB1,SLC30A4
TRIB1,SLC4A3
TRIB1,SLC6A9
TRIB1,SLCO3A1
TRIB1,SMO
TRIB1,SNRPN
TRIB1,SNTA1
TRIB1,SNX10
TRIB1,SOAT1
TRIB1,SOCS2
TRIB1,SOCS3
TRIB1,SOGA1
TRIB1,SPART
TRIB1,SPHK1
TRIB1,STARD13
TRIB1,STC2
TRIB1,STOM
TRIB1,SYDE1
TRIB1,SYNGR1
TRIB1,SYNM
TRIB1,TBKBP1
TRIB1,TCEA2
TRIB1,TIAM1
TRIB1,TMEM45A
TRIB1,TNFAIP3
TRIB1,TPST1
TRIB1,TRMT12
TRIB1,TRPC1
TRIB1,TTC28
TRIB1,TUSC3
TRIB1,UBE2L6
TRIB1,WHRN
TRIB1,WIPF1
TRIB1,WNT3
TRIB1,WWC3
TRIB1,WWTR1
TRIB1,ZBTB10
TRIB1,ZCCHC24
TRIB1,ZFP30
TRIB1,ZFP37
TRIB1,ZNF134
TRIB1,ZNF287
TRIB1,ZNF304
TRIB1,ZNF345
TRIB1,ZNF362
TRIB1,ZNF462
TRIB1,ZNF512B
TRIB1,ZNF528
TRIB1,ZNF529
TRIB1,ZNF549
TRIB1,ZNF583
TRIB1,ZNF606
TRIB1,ZNF654
TRIB1,ZNF658
TRIB1,ZXDB
TRIM37,AASS
TRIM37,ABCA3
TRIM37,ADA
TRIM37,ADCY7
TRIM37,ADCY9
TRIM37,ADGRL1
TRIM37,AHNAK2
TRIM37,AKT3
TRIM37,ANKRD6
TRIM37,ANTXR1
TRIM37,APBB1
TRIM37,APOBEC3C
TRIM37,APOBEC3F
TRIM37,ARAP3
TRIM37,ARHGEF10
TRIM37,ARL4C
TRIM37,ARSB
TRIM37,ATP10D
TRIM37,ATP8B2
TRIM37,B3GALNT1
TRIM37,BASP1
TRIM37,BCAT1
TRIM37,BEX3
TRIM37,BHLHB9
TRIM37,CALD1
TRIM37,CBR3
TRIM37,CBS
TRIM37,CCDC88A
TRIM37,CD83
TRIM37,CDK14
TRIM37,CDKL3
TRIM37,CERS4
TRIM37,CHN1
TRIM37,CHST10
TRIM37,CHST11
TRIM37,CHST15
TRIM37,CLEC2D
TRIM37,CLTCL1
TRIM37,CNTLN
TRIM37,CNTNAP1
TRIM37,COL6A1
TRIM37,COL7A1
TRIM37,CPLANE1
TRIM37,CPPED1
TRIM37,CSF1
TRIM37,CSRP2
TRIM37,CTSF
TRIM37,CYBRD1
TRIM37,DIPK1A
TRIM37,DLG4
TRIM37,DNAJC6
TRIM37,DPF1
TRIM37,DRAM1
TRIM37,DTX3
TRIM37,DUSP10
TRIM37,DYRK3
TRIM37,DZIP1
TRIM37,EGFL7
TRIM37,EHD3
TRIM37,ELOVL5
TRIM37,EPDR1
TRIM37,ERO1B
TRIM37,ETNK2
TRIM37,EVC
TRIM37,EXOC6B
TRIM37,FADS2
TRIM37,FAM169A
TRIM37,FAM171A1
TRIM37,FAM234B
TRIM37,FBLN1
TRIM37,FBXL2
TRIM37,FERMT2
TRIM37,FGD1
TRIM37,FGFR1
TRIM37,FHOD3
TRIM37,FKBP1B
TRIM37,FOXD1
TRIM37,FSCN1
TRIM37,FSTL1
TRIM37,FUZ
TRIM37,FZD1
TRIM37,FZD2
TRIM37,GABBR1
TRIM37,GALC
TRIM37,GAMT
TRIM37,GAS6
TRIM37,GDAP1
TRIM37,GDF11
TRIM37,GJC1
TRIM37,GPR161
TRIM37,GPSM1
TRIM37,GSDME
TRIM37,GSTM2
TRIM37,GSTM3
TRIM37,GSTM4
TRIM37,HDAC9
TRIM37,HDGFL3
TRIM37,HEG1
TRIM37,HLTF
TRIM37,HOMER2
TRIM37,HSD17B6
TRIM37,ID3
TRIM37,IFI16
TRIM37,IGFBP3
TRIM37,IL27RA
TRIM37,ITGA5
TRIM37,ITPR1
TRIM37,JAK2
TRIM37,JAZF1
TRIM37,KAT2B
TRIM37,KCNN4
TRIM37,KDM4D
TRIM37,KLF7
TRIM37,KLF9
TRIM37,LHFPL6
TRIM37,LIMD2
TRIM37,LOXL2
TRIM37,LRP3
TRIM37,LRP4
TRIM37,LYN
TRIM37,LYRM9
TRIM37,LYST
TRIM37,MAGEH1
TRIM37,MAP1B
TRIM37,MAP9
TRIM37,MAPK11
TRIM37,MBOAT2
TRIM37,MDFIC
TRIM37,MICB
TRIM37,MPDZ
TRIM37,MPP1
TRIM37,MPP2
TRIM37,MR1
TRIM37,MVB12B
TRIM37,MXRA7
TRIM37,MYBL1
TRIM37,MYO5A
TRIM37,NAT1
TRIM37,NAV2
TRIM37,NBEA
TRIM37,NFATC1
TRIM37,NINL
TRIM37,NR3C1
TRIM37,NRP2
TRIM37,NT5M
TRIM37,OBSL1
TRIM37,OGFRL1
TRIM37,OSMR
TRIM37,OXCT1
TRIM37,P2RX5
TRIM37,PARVB
TRIM37,PCDHGC3
TRIM37,PDK3
TRIM37,PEG10
TRIM37,PGBD1
TRIM37,PIK3CD
TRIM37,PKIG
TRIM37,PLAU
TRIM37,PLEKHO1
TRIM37,PSMB9
TRIM37,PSTPIP2
TRIM37,PTPRG
TRIM37,PTPRS
TRIM37,PTPRU
TRIM37,PXK
TRIM37,QKI
TRIM37,RAB31
TRIM37,RAB3IL1
TRIM37,RASSF8
TRIM37,RECK
TRIM37,RGS20
TRIM37,RGS9
TRIM37,RIN3
TRIM37,ROBO1
TRIM37,RPL39L
TRIM37,RTL8C
TRIM37,RUSC2
TRIM37,S1PR2
TRIM37,SATB2
TRIM37,SCD5
TRIM37,SDC3
TRIM37,SEMA4F
TRIM37,SEMA7A
TRIM37,SEPTIN6
TRIM37,SGCE
TRIM37,SH3BP5
TRIM37,SIRT4
TRIM37,SIX1
TRIM37,SLC12A5
TRIM37,SLC30A4
TRIM37,SLC4A3
TRIM37,SLC6A9
TRIM37,SLCO3A1
TRIM37,SMO
TRIM37,SNRPN
TRIM37,SNTA1
TRIM37,SNX10
TRIM37,SOAT1
TRIM37,SOCS2
TRIM37,SOCS3
TRIM37,SOGA1
TRIM37,SPART
TRIM37,SPHK1
TRIM37,STARD13
TRIM37,STC2
TRIM37,STOM
TRIM37,SYDE1
TRIM37,SYNGR1
TRIM37,SYNM
TRIM37,TBKBP1
TRIM37,TCEA2
TRIM37,TIAM1
TRIM37,TMEM45A
TRIM37,TNFAIP3
TRIM37,TPST1
TRIM37,TRMT12
TRIM37,TRPC1
TRIM37,TTC28
TRIM37,TUSC3
TRIM37,UBE2L6
TRIM37,WHRN
TRIM37,WIPF1
TRIM37,WNT3
TRIM37,WWC3
TRIM37,WWTR1
TRIM37,ZBTB10
TRIM37,ZCCHC24
TRIM37,ZFP30
TRIM37,ZFP37
TRIM37,ZNF134
TRIM37,ZNF287
TRIM37,ZNF304
TRIM37,ZNF345
TRIM37,ZNF362
TRIM37,ZNF462
TRIM37,ZNF512B
TRIM37,ZNF528
TRIM37,ZNF529
TRIM37,ZNF549
TRIM37,ZNF583
TRIM37,ZNF606
TRIM37,ZNF654
TRIM37,ZNF658
TRIM37,ZXDB
TTI2,AASS
TTI2,ABCA3
TTI2,ADA
TTI2,ADCY7
TTI2,ADCY9
TTI2,ADGRL1
TTI2,AHNAK2
TTI2,AKT3
TTI2,ANKRD6
TTI2,ANTXR1
TTI2,APBB1
TTI2,APOBEC3C
TTI2,APOBEC3F
TTI2,ARAP3
TTI2,ARHGEF10
TTI2,ARL4C
TTI2,ARSB
TTI2,ATP10D
TTI2,ATP8B2
TTI2,B3GALNT1
TTI2,BASP1
TTI2,BCAT1
TTI2,BEX3
TTI2,BHLHB9
TTI2,CALD1
TTI2,CBR3
TTI2,CBS
TTI2,CCDC88A
TTI2,CD83
TTI2,CDK14
TTI2,CDKL3
TTI2,CERS4
TTI2,CHN1
TTI2,CHST10
TTI2,CHST11
TTI2,CHST15
TTI2,CLEC2D
TTI2,CLTCL1
TTI2,CNTLN
TTI2,CNTNAP1
TTI2,COL6A1
TTI2,COL7A1
TTI2,CPLANE1
TTI2,CPPED1
TTI2,CSF1
TTI2,CSRP2
TTI2,CTSF
TTI2,CYBRD1
TTI2,DIPK1A
TTI2,DLG4
TTI2,DNAJC6
TTI2,DPF1
TTI2,DRAM1
TTI2,DTX3
TTI2,DUSP10
TTI2,DYRK3
TTI2,DZIP1
TTI2,EGFL7
TTI2,EHD3
TTI2,ELOVL5
TTI2,EPDR1
TTI2,ERO1B
TTI2,ETNK2
TTI2,EVC
TTI2,EXOC6B
TTI2,FADS2
TTI2,FAM169A
TTI2,FAM171A1
TTI2,FAM234B
TTI2,FBLN1
TTI2,FBXL2
TTI2,FERMT2
TTI2,FGD1
TTI2,FGFR1
TTI2,FHOD3
TTI2,FKBP1B
TTI2,FOXD1
TTI2,FSCN1
TTI2,FSTL1
TTI2,FUZ
TTI2,FZD1
TTI2,FZD2
TTI2,GABBR1
TTI2,GALC
TTI2,GAMT
TTI2,GAS6
TTI2,GDAP1
TTI2,GDF11
TTI2,GJC1
TTI2,GPR161
TTI2,GPSM1
TTI2,GSDME
TTI2,GSTM2
TTI2,GSTM3
TTI2,GSTM4
TTI2,HDAC9
TTI2,HDGFL3
TTI2,HEG1
TTI2,HLTF
TTI2,HOMER2
TTI2,HSD17B6
TTI2,ID3
TTI2,IFI16
TTI2,IGFBP3
TTI2,IL27RA
TTI2,ITGA5
TTI2,ITPR1
TTI2,JAK2
TTI2,JAZF1
TTI2,KAT2B
TTI2,KCNN4
TTI2,KDM4D
TTI2,KLF7
TTI2,KLF9
TTI2,LHFPL6
TTI2,LIMD2
TTI2,LOXL2
TTI2,LRP3
TTI2,LRP4
TTI2,LYN
TTI2,LYRM9
TTI2,LYST
TTI2,MAGEH1
TTI2,MAP1B
TTI2,MAP9
TTI2,MAPK11
TTI2,MBOAT2
TTI2,MDFIC
TTI2,MICB
TTI2,MPDZ
TTI2,MPP1
TTI2,MPP2
TTI2,MR1
TTI2,MVB12B
TTI2,MXRA7
TTI2,MYBL1
TTI2,MYO5A
TTI2,NAT1
TTI2,NAV2
TTI2,NBEA
TTI2,NFATC1
TTI2,NINL
TTI2,NR3C1
TTI2,NRP2
TTI2,NT5M
TTI2,OBSL1
TTI2,OGFRL1
TTI2,OSMR
